,abv,ibu,beer_name,style,ounces,brewery_name,city,state
2145,0.073,87.0,IPA & a Half,American IPA,12.0,Tommyknocker Brewery,Idaho Springs, CO
2146,0.055,33.0,Ornery Amber Lager (2003),Vienna Lager,12.0,Tommyknocker Brewery,Idaho Springs, CO
2147,0.05,40.912020006176114,Big Island Shandy,Shandy,16.0,Tonka Beer Company,Minnetonka, MN
2148,0.068,67.63455149501661,Preservation IPA,American IPA,16.0,Tonka Beer Company,Minnetonka, MN
2149,0.062,72.0,Almanac IPA,American IPA,12.0,Tractor Brewing Company,Albuquerque, NM
2150,0.065,25.166666666666668,Milk Mustachio Stout,Milk / Sweet Stout,12.0,Tractor Brewing Company,Albuquerque, NM
2151,0.06,30.0,Farmer's Tan Red Ale,American Amber / Red Ale,12.0,Tractor Brewing Company,Albuquerque, NM
2152,0.057,67.63455149501661,Triangle India Pale Ale,American IPA,12.0,Triangle Brewing Company,Durham, NC
2153,0.05,16.208333333333332,Triangle White Ale,Witbier,12.0,Triangle Brewing Company,Durham, NC
2154,0.08,25.0,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,12.0,Triangle Brewing Company,Durham, NC
2155,0.0819999999999999,24.5,Troegenator,Doppelbock,16.0,Tröegs Brewing Company,Hershey, PA
2156,0.075,93.0,Nugget Nectar,American Amber / Red Ale,16.0,Tröegs Brewing Company,Hershey, PA
2157,0.045,45.0,Sunshine Pils,American Pilsner,12.0,Tröegs Brewing Company,Hershey, PA
2158,0.0819999999999999,25.0,Troegenator Doublebock,Doppelbock,16.0,Tröegs Brewing Company,Hershey, PA
2159,0.075,85.0,Perpetual IPA,American IPA,12.0,Tröegs Brewing Company,Hershey, PA
2160,0.055,52.0,Greenville Pale Ale,American Pale Ale (APA),12.0,Twin Lakes Brewing Company,Greenville, DE
2161,0.062,65.0,Hoppy Boy,American IPA,16.0,Twisted Pine Brewing Company,Boulder, CO
2162,0.054,26.0,Cow Creek,American Amber / Red Lager,12.0,Twisted X Brewing Company,Dripping Springs, TX
2163,0.075,63.0,Chupahopra,American IPA,12.0,Twisted X Brewing Company,Dripping Springs, TX
2164,0.051,19.0,Twisted X,American Adjunct Lager,12.0,Twisted X Brewing Company,Dripping Springs, TX
2165,0.0409999999999999,41.0,Day Hike Session,American IPA,12.0,Two Beers Brewing Company,Seattle, WA
2166,0.048,48.0,Trailhead ISA,American IPA,12.0,Two Beers Brewing Company,Seattle, WA
2167,0.052,27.0,Immersion Amber,American Amber / Red Ale,12.0,Two Beers Brewing Company,Seattle, WA
2168,0.062,70.0,Evo IPA,American IPA,12.0,Two Beers Brewing Company,Seattle, WA
2169,0.048,33.8125,Presidential Pils,Czech Pilsener,12.0,Two Beers Brewing Company,Seattle, WA
2170,0.062,70.0,Evolutionary IPA (2012),American IPA,12.0,Two Beers Brewing Company,Seattle, WA
2171,0.057,36.0,Persnickety Pale,American Pale Ale (APA),12.0,Two Beers Brewing Company,Seattle, WA
2172,0.054,20.0,SoDo Brown Ale,American Brown Ale,12.0,Two Beers Brewing Company,Seattle, WA
2173,0.052,27.0,Immersion Amber Ale (2011),American Amber / Red Ale,12.0,Two Beers Brewing Company,Seattle, WA
2174,0.062,70.0,Evolutionary IPA (2011),American IPA,12.0,Two Beers Brewing Company,Seattle, WA
2175,0.048,48.0,Trailhead India Style Session Ale (2011),American IPA,12.0,Two Beers Brewing Company,Seattle, WA
2176,0.046,20.688524590163933,Panorama Wheat Ale,American Pale Wheat Ale,12.0,Two Beers Brewing Company,Seattle, WA
2177,0.063,69.0,Wobble,American IPA,16.0,Two Brothers Brewing Company,Warrenville, IL
2178,0.0579999999999999,43.0,Night Cat,American Dark Wheat Ale,12.0,Two Brothers Brewing Company,Warrenville, IL
2179,0.0579999999999999,43.0,Night Cat (2014),American Dark Wheat Ale,12.0,Two Brothers Brewing Company,Warrenville, IL
2180,0.051,17.0,Dog Days Lager,Dortmunder / Export Lager,12.0,Two Brothers Brewing Company,Warrenville, IL
2181,0.051,36.0,Sidekick Extra Pale Ale,American Pale Ale (APA),12.0,Two Brothers Brewing Company,Warrenville, IL
2182,0.077,23.0,Atom Smasher,Märzen / Oktoberfest,12.0,Two Brothers Brewing Company,Warrenville, IL
2183,0.045,23.0,Testudo,Bière de Garde,12.0,Two Brothers Brewing Company,Warrenville, IL
2184,0.065,44.94117647058823,Hobnob B & B Pale Ale,American Pale Ale (APA),12.0,Two Brothers Brewing Company,Warrenville, IL
2185,0.07,68.0,Cane and Ebel,American Strong Ale,12.0,Two Brothers Brewing Company,Warrenville, IL
2186,0.065,67.63455149501661,Outlaw IPA (2015),American IPA,12.0,Two Brothers Brewing Company,Warrenville, IL
2187,0.045,17.916666666666668,The Gilded Age,Munich Helles Lager,12.0,Two Henrys Brewing Company,Plant City, FL
2188,0.05,17.59259259259259,No Limits Hefeweizen,Hefeweizen,16.0,Two Roads Brewing Company,Stratford, CT
2189,0.06,48.833333333333336,Honeyspot Road White IPA,American White IPA,12.0,Two Roads Brewing Company,Stratford, CT
2190,0.072,93.32,Road 2 Ruin Double IPA,American Double / Imperial IPA,12.0,Two Roads Brewing Company,Stratford, CT
2191,0.048,28.39130434782609,Workers Comp Saison,Saison / Farmhouse Ale,12.0,Two Roads Brewing Company,Stratford, CT
2192,0.05,34.1764705882353,Ol' Factory Pils,German Pilsener,12.0,Two Roads Brewing Company,Stratford, CT
2193,0.05,10.0,PUNK'N,Pumpkin Ale,12.0,Uinta Brewing Company,Salt Lake City, UT
2194,0.04,22.0,Yard Sale Winter Lager,American Amber / Red Lager,12.0,Uinta Brewing Company,Salt Lake City, UT
2195,0.04,42.0,Trader Session IPA,American IPA,12.0,Uinta Brewing Company,Salt Lake City, UT
2196,0.073,83.0,Hop Nosh IPA,American IPA,12.0,Uinta Brewing Company,Salt Lake City, UT
2197,0.04,17.0,SUM'R,American Blonde Ale,12.0,Uinta Brewing Company,Salt Lake City, UT
2198,0.04,32.0,Organic Baba Black Lager,Schwarzbier,12.0,Uinta Brewing Company,Salt Lake City, UT
2199,0.073,82.0,Hop Notch IPA (2013),American IPA,12.0,Uinta Brewing Company,Salt Lake City, UT
2200,0.04,34.0,Cutthroat Pale Ale,American Pale Ale (APA),12.0,Uinta Brewing Company,Salt Lake City, UT
2201,0.04,29.0,WYLD Extra Pale Ale,American Pale Ale (APA),12.0,Uinta Brewing Company,Salt Lake City, UT
2202,0.055,34.1764705882353,Pilsner Ukiah,German Pilsener,12.0,Ukiah Brewing Company,Ukiah, CA
2203,0.06,75.0,The Green Room,American IPA,16.0,Uncle Billy's Brewery and Smokeh...,Austin, TX
2204,0.047,25.0,Humbucker Helles,Maibock / Helles Bock,16.0,Uncle Billy's Brewery and Smokeh...,Austin, TX
2205,0.065,40.912020006176114,Uncle John's Apple Cherry Cider,Cider,16.0,Uncle John's Fruit House Winery,St. John's, MI
2206,0.065,40.912020006176114,Uncle John's Apricot Apple Cider,Cider,16.0,Uncle John's Fruit House Winery,St. John's, MI
2207,0.065,40.912020006176114,Draught Hard Apple Cider,Cider,16.0,Uncle John's Fruit House Winery,St. John's, MI
2208,0.001,40.912020006176114,Scotty K NA,Low Alcohol Beer,16.0,Uncommon Brewers,Santa Cruz, CA
2209,0.068,29.894736842105264,Bacon Brown Ale,American Brown Ale,16.0,Uncommon Brewers,Santa Cruz, CA
2210,0.064,23.875,Golden State Ale,Belgian Pale Ale,16.0,Uncommon Brewers,Santa Cruz, CA
2211,0.078,54.0,Baltic Porter,Baltic Porter,16.0,Uncommon Brewers,Santa Cruz, CA
2212,0.085,21.0,Siamese twin,Dubbel,16.0,Uncommon Brewers,Santa Cruz, CA
2213,0.085,90.0,Double Duckpin,American Double / Imperial IPA,12.0,Union Craft Brewing,Baltimore, MD
2214,0.042,10.0,Old Pro,Gose,12.0,Union Craft Brewing,Baltimore, MD
2215,0.055,44.94117647058823,Duckpin Pale Ale,American Pale Ale (APA),12.0,Union Craft Brewing,Baltimore, MD
2216,0.06,34.125,Balt Altbier,Altbier,12.0,Union Craft Brewing,Baltimore, MD
2217,0.045,50.0,Campside Session IPA,American IPA,16.0,Upland Brewing Company,Bloomington, IN
2218,0.045,15.0,Upland Wheat Ale,Witbier,16.0,Upland Brewing Company,Bloomington, IN
2219,0.06,67.63455149501661,Dragonfly IPA,American IPA,16.0,Upland Brewing Company,Bloomington, IN
2220,0.128,24.0,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),19.2,Upslope Brewing Company,Boulder, CO
2221,0.104,52.0,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,19.2,Upslope Brewing Company,Boulder, CO
2222,0.068,24.0,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,19.2,Upslope Brewing Company,Boulder, CO
2223,0.099,51.0,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,19.2,Upslope Brewing Company,Boulder, CO
2224,0.076,29.894736842105264,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,19.2,Upslope Brewing Company,Boulder, CO
2225,0.06,28.39130434782609,Blood Orange Saison,Saison / Farmhouse Ale,12.0,Upslope Brewing Company,Boulder, CO
2226,0.065,33.0,Thai Style White IPA,American White IPA,12.0,Upslope Brewing Company,Boulder, CO
2227,0.075,30.0,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,19.2,Upslope Brewing Company,Boulder, CO
2228,0.099,90.0,Upslope Imperial India Pale Ale,American Double / Imperial IPA,19.2,Upslope Brewing Company,Boulder, CO
2229,0.0819999999999999,24.625,Upslope Christmas Ale,Winter Warmer,16.0,Upslope Brewing Company,Boulder, CO
2230,0.077,24.818181818181817,Upslope Pumpkin Ale,Pumpkin Ale,16.0,Upslope Brewing Company,Boulder, CO
2231,0.075,30.0,Upslope Belgian Style Pale Ale,Belgian Pale Ale,12.0,Upslope Brewing Company,Boulder, CO
2232,0.069,38.66666666666666,Upslope Foreign Style Stout,Foreign / Export Stout,12.0,Upslope Brewing Company,Boulder, CO
2233,0.048,15.0,Top Rope Mexican-style Craft Lager,Vienna Lager,12.0,Upslope Brewing Company,Boulder, CO
2234,0.048,22.0,Upslope Craft Lager,Vienna Lager,12.0,Upslope Brewing Company,Boulder, CO
2235,0.067,23.2,Upslope Brown Ale,English Brown Ale,12.0,Upslope Brewing Company,Boulder, CO
2236,0.0579999999999999,44.94117647058823,Upslope Pale Ale,American Pale Ale (APA),12.0,Upslope Brewing Company,Boulder, CO
2237,0.072,67.63455149501661,Upslope India Pale Ale,American IPA,12.0,Upslope Brewing Company,Boulder, CO
2238,0.053,22.0,Common Sense Kentucky Common Ale,American Brown Ale,16.0,Upstate Brewing Company,Elmira, NY
2239,0.065,70.0,Upstate I.P.W.,American IPA,12.0,Upstate Brewing Company,Elmira, NY
2240,0.04,44.94117647058823,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12.0,Utah Brewers Cooperative,Salt Lake City, UT
2241,0.09,75.0,Squatters Hop Rising Double IPA,American Double / Imperial IPA,12.0,Utah Brewers Cooperative,Salt Lake City, UT
2242,0.08,24.5,Devastator Double Bock,Doppelbock,12.0,Utah Brewers Cooperative,Salt Lake City, UT
2243,0.06,48.833333333333336,Wasatch Ghostrider White IPA,American White IPA,12.0,Utah Brewers Cooperative,Salt Lake City, UT
2244,0.06,48.833333333333336,Wasatch Ghostrider White IPA (2014),American White IPA,12.0,Utah Brewers Cooperative,Salt Lake City, UT
2245,0.04,14.2,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,12.0,Utah Brewers Cooperative,Salt Lake City, UT
2246,0.09,75.0,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12.0,Utah Brewers Cooperative,Salt Lake City, UT
2247,0.04,44.94117647058823,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12.0,Utah Brewers Cooperative,Salt Lake City, UT
2248,0.068,40.912020006176114,Nunica Pine,Cider,16.0,Vander Mill Ciders,Spring Lake, MI
2249,0.069,40.912020006176114,Ginger Peach,Cider,16.0,Vander Mill Ciders,Spring Lake, MI
2250,0.068,40.912020006176114,Totally Roasted,Cider,16.0,Vander Mill Ciders,Spring Lake, MI
2251,0.068,40.912020006176114,Blue Gold,Cider,16.0,Vander Mill Ciders,Spring Lake, MI
2252,0.068,40.912020006176114,Hard Apple,Cider,16.0,Vander Mill Ciders,Spring Lake, MI
2253,0.052,41.3125,Nitro Can Coffee Stout,American Stout,12.0,Vault Brewing Company,Yardley, PA
2254,0.092,25.0,Voodoo Love Child,Tripel,12.0,Voodoo Brewery,Meadville, PA
2255,0.079,23.0,White Magick of the Sun,Witbier,12.0,Voodoo Brewery,Meadville, PA
2256,0.075,31.0,Wynona's Big Brown Ale,American Brown Ale,12.0,Voodoo Brewery,Meadville, PA
2257,0.092,25.0,Gran Met,Belgian Strong Pale Ale,12.0,Voodoo Brewery,Meadville, PA
2258,0.073,85.0,Good Vibes IPA,American IPA,12.0,Voodoo Brewery,Meadville, PA
2259,0.075,85.0,Pilzilla,American Double / Imperial Pilsner,12.0,Voodoo Brewery,Meadville, PA
2260,0.04,37.0,Wachusett Light IPA,American IPA,12.0,Wachusett Brewing Company,Westminster, MA
2261,0.06,55.0,Green Monsta IPA,American IPA,12.0,Wachusett Brewing Company,Westminster, MA
2262,0.0559999999999999,50.0,Wachusett IPA,American IPA,12.0,Wachusett Brewing Company,Westminster, MA
2263,0.047,16.208333333333332,Strawberry White,Witbier,12.0,Wachusett Brewing Company,Westminster, MA
2264,0.085,85.0,Larry Imperial IPA,American Double / Imperial IPA,12.0,Wachusett Brewing Company,Westminster, MA
2265,0.047,20.688524590163933,Wachusett Summer,American Pale Wheat Ale,12.0,Wachusett Brewing Company,Westminster, MA
2266,0.051,17.0,Country Pale Ale,English Pale Ale,12.0,Wachusett Brewing Company,Westminster, MA
2267,0.04,37.0,Wachusett Light IPA (2013),American IPA,12.0,Wachusett Brewing Company,Westminster, MA
2268,0.052,20.0,Pumpkan,Pumpkin Ale,12.0,Wachusett Brewing Company,Westminster, MA
2269,0.045,10.0,Wachusett Blueberry Ale,Fruit / Vegetable Beer,12.0,Wachusett Brewing Company,Westminster, MA
2270,0.06,55.0,Green Monsta IPA,American IPA,12.0,Wachusett Brewing Company,Westminster, MA
2271,0.047,36.298701298701296,T-6 Red Ale (2004),American Amber / Red Ale,12.0,Warbird Brewing Company,Fort Wayne, IN
2272,0.052,67.0,Self Starter,American IPA,16.0,Warped Wing Brewing Company,Dayton, OH
2273,0.054,20.0,Ermal's,Cream Ale,16.0,Warped Wing Brewing Company,Dayton, OH
2274,0.07,28.09090909090909,10 Ton,Oatmeal Stout,16.0,Warped Wing Brewing Company,Dayton, OH
2275,0.07,67.63455149501661,Flyin' Rye,American IPA,16.0,Warped Wing Brewing Company,Dayton, OH
2276,0.09,22.2,Christmas Ale,Herbed / Spiced Beer,12.0,West Sixth Brewing,Lexington, KY
2277,0.07,31.923076923076923,Pay It Forward Cocoa Porter,American Porter,12.0,West Sixth Brewing,Lexington, KY
2278,0.055,36.298701298701296,West Sixth Amber Ale,American Amber / Red Ale,12.0,West Sixth Brewing,Lexington, KY
2279,0.055,44.94117647058823,One Claw,American Pale Ale (APA),12.0,Westbrook Brewing Company,Mt. Pleasant, SC
2280,0.04,5.0,Westbrook Gose,Gose,12.0,Westbrook Brewing Company,Mt. Pleasant, SC
2281,0.05,16.0,White Thai,Witbier,12.0,Westbrook Brewing Company,Mt. Pleasant, SC
2282,0.068,65.0,Westbrook IPA,American IPA,12.0,Westbrook Brewing Company,Mt. Pleasant, SC
2283,0.057,22.0,Westfield Octoberfest,Märzen / Oktoberfest,12.0,Westfield River Brewing Company,Westfield, MA
2284,0.052,23.25,Pop's Old Fashioned Lager,American Amber / Red Lager,12.0,Westfield River Brewing Company,Westfield, MA
2285,0.0579999999999999,55.0,Charlie in the Rye,American IPA,12.0,Westfield River Brewing Company,Westfield, MA
2286,0.08,25.0,Rip Van Winkle (Current),Bock,12.0,Weston Brewing Company,Weston, MO
2287,0.075,89.0,O’Malley’s IPA,American IPA,12.0,Weston Brewing Company,Weston, MO
2288,0.049,28.0,L'il Lucy's Hot Pepper Ale,Chile Beer,12.0,Weston Brewing Company,Weston, MO
2289,0.052,36.298701298701296,Drop Kick Ale,American Amber / Red Ale,12.0,Weston Brewing Company,Weston, MO
2290,0.055,7.8,Raspberry Berliner Weisse,Berliner Weissbier,12.0,White Birch Brewing,Hooksett, NH
2291,0.05,67.63455149501661,Hop Session,American IPA,12.0,White Birch Brewing,Hooksett, NH
2292,0.055,7.8,Blueberry Berliner Weisse,Berliner Weissbier,12.0,White Birch Brewing,Hooksett, NH
2293,0.055,7.8,Berliner Weisse,Berliner Weissbier,12.0,White Birch Brewing,Hooksett, NH
2294,0.06,67.63455149501661,Super G IPA,American IPA,16.0,White Flame Brewing Company,Hudsonville, MI
2295,0.049,30.0,Hefe Lemon,Radler,12.0,Widmer Brothers Brewing Company,Portland, OR
2296,0.049,30.0,Hefe Black,Hefeweizen,12.0,Widmer Brothers Brewing Company,Portland, OR
2297,0.049,30.0,Widmer Brothers Hefeweizen,Hefeweizen,12.0,Widmer Brothers Brewing Company,Portland, OR
2298,0.0819999999999999,100.0,Hop Slayer Double IPA,American Double / Imperial IPA,12.0,Wild Onion Brewing Company,Lake Barrington, IL
2299,0.045,24.818181818181817,Pumpkin Ale,Pumpkin Ale,12.0,Wild Onion Brewing Company,Lake Barrington, IL
2300,0.05,29.894736842105264,Big Bowl Blonde Ale,American Brown Ale,12.0,Wild Onion Brewing Company,Lake Barrington, IL
2301,0.052,27.0,Phat Chance,American Blonde Ale,12.0,Wild Onion Brewing Company,Lake Barrington, IL
2302,0.0819999999999999,100.0,Hop Slayer Double IPA (2011),American Double / Imperial IPA,12.0,Wild Onion Brewing Company,Lake Barrington, IL
2303,0.0819999999999999,100.0,Hop Slayer Double IPA (2011),American Double / Imperial IPA,12.0,Wild Onion Brewing Company,Lake Barrington, IL
2304,0.042,13.0,Wild Onion Summer Wit,Witbier,12.0,Wild Onion Brewing Company,Lake Barrington, IL
2305,0.06,23.0,Jack Stout,Oatmeal Stout,12.0,Wild Onion Brewing Company,Lake Barrington, IL
2306,0.045,24.818181818181817,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,12.0,Wild Onion Brewing Company,Lake Barrington, IL
2307,0.0559999999999999,41.0,Paddy Pale Ale,American Pale Ale (APA),12.0,Wild Onion Brewing Company,Lake Barrington, IL
2308,0.068,21.0,Blonde Hunny,Belgian Pale Ale,12.0,Wild Wolf Brewing Company,Nellysford, VA
2309,0.057,20.0,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,12.0,Wild Wolf Brewing Company,Nellysford, VA
2310,0.045,25.0,Wild Wolf American Pilsner,American Pilsner,12.0,Wild Wolf Brewing Company,Nellysford, VA
2311,0.051,45.0,Alpha Ale,American Pale Ale (APA),12.0,Wild Wolf Brewing Company,Nellysford, VA
2312,0.054,38.66666666666666,Mystical Stout,Irish Dry Stout,16.0,Wildwood Brewing Company,Stevensville, MT
2313,0.075,25.0,Bodacious Bock,Bock,16.0,Wildwood Brewing Company,Stevensville, MT
2314,0.05,17.916666666666668,Ambitious Lager,Munich Helles Lager,16.0,Wildwood Brewing Company,Stevensville, MT
2315,0.072,44.94117647058823,Wyoming Pale Ale,American Pale Ale (APA),16.0,Wind River Brewing Company,Pinedale, WY
2316,0.05,20.983606557377048,Wind River Blonde Ale,American Blonde Ale,16.0,Wind River Brewing Company,Pinedale, WY
2317,0.074,83.0,Ace IPA,American IPA,16.0,Wingman Brewers,Tacoma, WA
2318,0.08,31.0,P-51 Porter,American Porter,16.0,Wingman Brewers,Tacoma, WA
2319,0.055,23.25,#001 Golden Amber Lager,American Amber / Red Lager,12.0,Wisconsin Brewing Company,Verona, WI
2320,0.071,60.0,#002 American I.P.A.,American IPA,12.0,Wisconsin Brewing Company,Verona, WI
2321,0.052,31.923076923076923,#003 Brown & Robust Porter,American Porter,12.0,Wisconsin Brewing Company,Verona, WI
2322,0.048,38.0,#004 Session I.P.A.,American IPA,12.0,Wisconsin Brewing Company,Verona, WI
2323,0.059,28.39130434782609,Tarasque,Saison / Farmhouse Ale,12.0,Wiseacre Brewing Company,Memphis, TN
2324,0.062,61.0,Ananda India Pale Ale,American IPA,12.0,Wiseacre Brewing Company,Memphis, TN
2325,0.045,23.0,Tiny Bomb,American Pilsner,12.0,Wiseacre Brewing Company,Memphis, TN
2326,0.0579999999999999,72.0,Train Hopper,American IPA,12.0,Witch's Hat Brewing Company,South Lyon, MI
2327,0.045,29.894736842105264,Edward’s Portly Brown,American Brown Ale,12.0,Witch's Hat Brewing Company,South Lyon, MI
2328,0.059,135.0,Troopers Alley IPA,American IPA,12.0,Wolf Hills Brewing Company,Abingdon, VA
2329,0.047,15.0,Wolverine Premium Lager,American Pale Lager,12.0,Wolverine State Brewing Company,Ann Arbor, MI
2330,0.05,40.912020006176114,Woodchuck Amber Hard Cider,Cider,12.0,Woodchuck Hard Cider,Middlebury, VT
2331,0.065,82.0,4000 Footer IPA,American IPA,12.0,"Woodstock Inn, Station & Brewery",North Woodstock, NH
2332,0.0279999999999999,15.0,Summer Brew,American Pilsner,12.0,"Woodstock Inn, Station & Brewery",North Woodstock, NH
2333,0.065,69.0,Be Hoppy IPA,American IPA,16.0,Wormtown Brewery,Worcester, MA
2334,0.069,69.0,Worthy IPA,American IPA,12.0,Worthy Brewing Company,Bend, OR
2335,0.045,25.0,Easy Day Kolsch,Kölsch,12.0,Worthy Brewing Company,Bend, OR
2336,0.077,30.0,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,12.0,Worthy Brewing Company,Bend, OR
2337,0.069,69.0,Worthy IPA (2013),American IPA,12.0,Worthy Brewing Company,Bend, OR
2338,0.06,50.0,Worthy Pale,American Pale Ale (APA),12.0,Worthy Brewing Company,Bend, OR
2339,0.042,24.0,Patty's Chile Beer,Chile Beer,12.0,Wynkoop Brewing Company,Denver, CO
2340,0.0819999999999999,65.41666666666667,Colorojo Imperial Red Ale,American Strong Ale,12.0,Wynkoop Brewing Company,Denver, CO
2341,0.055,24.818181818181817,Wynkoop Pumpkin Ale,Pumpkin Ale,12.0,Wynkoop Brewing Company,Denver, CO
2342,0.075,41.3125,Rocky Mountain Oyster Stout,American Stout,12.0,Wynkoop Brewing Company,Denver, CO
2343,0.067,45.0,Belgorado,Belgian IPA,12.0,Wynkoop Brewing Company,Denver, CO
2344,0.052,36.298701298701296,Rail Yard Ale,American Amber / Red Ale,12.0,Wynkoop Brewing Company,Denver, CO
